timestamp_s,errorx,errory,aileron,elevator,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
12921.563,-0.0994,+0.4159,0.0471,0.3300,-7.926,-3.779,-1.077,-4.358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.06,31.84,22,-1.940,1,155.4
12921.616,-0.0690,+0.3484,0.0471,0.3300,-7.926,-3.779,-1.077,-4.358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.06,31.84,22,-1.940,1,155.4
12921.668,-0.0984,+0.2854,0.0471,0.3300,-10.196,-4.230,-26.117,-5.465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.06,31.84,22,-1.940,1,155.4
12921.718,-0.1133,+0.3813,0.0471,0.3300,-10.196,-4.230,-26.117,-5.465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.45,31.84,22,-1.940,1,144.7
12921.768,-0.0898,+0.3957,0.0471,0.3300,-0.302,-4.435,58.897,-5.319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.45,31.81,45,-1.940,1,144.7
12921.818,-0.1060,+0.3846,0.0471,0.3300,5.327,-3.861,84.867,1.396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.45,31.81,45,-1.940,1,144.7
12921.867,-0.1250,+0.3996,0.0471,0.3300,5.327,-3.861,84.867,1.396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.45,31.81,45,-1.940,1,144.7
12921.914,-0.1250,+0.3884,0.0471,0.3300,1.957,-3.071,-85.088,9.405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.45,31.81,45,-1.940,1,144.7
12921.964,-0.1250,+0.1915,0.0471,0.3300,1.957,-3.071,-85.088,9.405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.45,31.81,45,-1.940,1,144.7
12922.013,-0.0379,-0.0552,0.3257,0.2400,0.792,-2.240,26.689,8.176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.76,31.84,45,1.110,1,134.0
12922.072,-0.1150,+0.1548,0.3257,0.2400,0.792,-2.240,26.689,8.176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.76,31.84,45,1.110,1,134.0
