# pipeline profile — started 2026-08-27 09:04:18
     hud:yaw         0.71 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     4.77 ms  (sub)
     disp:imshow     1.37 ms  (sub)
     disp:waitkey    8.05 ms  (sub)
[PROF 09:06:52]  37 frames   49.59 ms/frame  ->  20.2 FPS
   capture          10.20 ms   20.6%
   track            15.12 ms   30.5%
   ctrl+mav          1.12 ms    2.3%
   hud               8.41 ms   17.0%
   display          14.74 ms   29.7%
     detect          1.46 ms  (sub)
     tracker        12.85 ms  (sub)
     hud:overlay     1.76 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.70 ms  (sub)
     hud:arc         0.09 ms  (sub)
     hud:blend       1.62 ms  (sub)
     hud:yaw         0.74 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     5.10 ms  (sub)
     disp:imshow     1.62 ms  (sub)
     disp:waitkey    7.94 ms  (sub)
[PROF 09:06:54]  36 frames   56.83 ms/frame  ->  17.6 FPS
   capture          12.81 ms   22.5%
   track            20.38 ms   35.9%
   ctrl+mav          1.31 ms    2.3%
   hud               8.26 ms   14.5%
   display          14.07 ms   24.8%
     detect          2.15 ms  (sub)
     tracker        17.36 ms  (sub)
     hud:overlay     1.82 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.23 ms  (sub)
     hud:warp        3.46 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.71 ms  (sub)
     hud:yaw         0.67 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     4.80 ms  (sub)
     disp:imshow     1.46 ms  (sub)
     disp:waitkey    7.69 ms  (sub)
[PROF 09:06:56]  34 frames   56.25 ms/frame  ->  17.8 FPS
   capture          11.64 ms   20.7%
   track            21.09 ms   37.5%
   ctrl+mav          1.22 ms    2.2%
   hud               8.04 ms   14.3%
   display          14.25 ms   25.3%
     detect          1.58 ms  (sub)
     tracker        18.62 ms  (sub)
     hud:overlay     1.83 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        3.17 ms  (sub)
     hud:arc         0.12 ms  (sub)
     hud:blend       1.75 ms  (sub)
     hud:yaw         0.69 ms  (sub)
     hud:cross       0.08 ms  (sub)
     disp:record     5.16 ms  (sub)
     disp:imshow     1.26 ms  (sub)
     disp:waitkey    7.74 ms  (sub)
[PROF 09:06:58]  39 frames   51.39 ms/frame  ->  19.5 FPS
   capture          12.32 ms   24.0%
   track             9.14 ms   17.8%
   ctrl+mav          4.24 ms    8.3%
   hud               8.76 ms   17.0%
   display          16.93 ms   32.9%
     detect          6.84 ms  (sub)
     tracker         1.50 ms  (sub)
     hud:overlay     1.67 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.99 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.75 ms  (sub)
     hud:yaw         0.73 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     5.25 ms  (sub)
     disp:imshow     1.51 ms  (sub)
     disp:waitkey   10.08 ms  (sub)
[PROF 09:07:00]  44 frames   45.47 ms/frame  ->  22.0 FPS
   capture          12.11 ms   26.6%
   track             8.62 ms   19.0%
   ctrl+mav          0.87 ms    1.9%
   hud               8.35 ms   18.4%
   display          15.51 ms   34.1%
     detect          7.88 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.50 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.91 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.67 ms  (sub)
     hud:yaw         0.66 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     5.50 ms  (sub)
     disp:imshow     1.75 ms  (sub)
     disp:waitkey    8.18 ms  (sub)
[PROF 09:07:02]  42 frames   45.34 ms/frame  ->  22.1 FPS
   capture          11.81 ms   26.1%
   track             8.82 ms   19.4%
   ctrl+mav          0.88 ms    1.9%
   hud               8.32 ms   18.3%
   display          15.51 ms   34.2%
     detect          8.17 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.55 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.26 ms  (sub)
     hud:warp        3.59 ms  (sub)
     hud:arc         0.12 ms  (sub)
     hud:blend       1.79 ms  (sub)
     hud:yaw         0.72 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     5.44 ms  (sub)
     disp:imshow     1.58 ms  (sub)
     disp:waitkey    8.39 ms  (sub)
[PROF 09:07:04]  44 frames   43.14 ms/frame  ->  23.2 FPS
   capture          10.79 ms   25.0%
   track             8.78 ms   20.4%
   ctrl+mav          0.90 ms    2.1%
   hud               8.04 ms   18.6%
   display          14.63 ms   33.9%
     detect          8.05 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.41 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.23 ms  (sub)
     hud:warp        3.70 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.62 ms  (sub)
     hud:yaw         0.69 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     5.31 ms  (sub)
     disp:imshow     1.46 ms  (sub)
     disp:waitkey    7.74 ms  (sub)
[PROF 09:07:06]  41 frames   46.61 ms/frame  ->  21.5 FPS
   capture          12.31 ms   26.4%
   track             8.98 ms   19.3%
   ctrl+mav          0.85 ms    1.8%
   hud               9.06 ms   19.4%
   display          15.41 ms   33.1%
     detect          8.34 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.56 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.24 ms  (sub)
     hud:warp        4.23 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.81 ms  (sub)
     hud:yaw         0.73 ms  (sub)
     hud:cross       0.17 ms  (sub)
     disp:record     5.33 ms  (sub)
     disp:imshow     1.42 ms  (sub)
     disp:waitkey    8.58 ms  (sub)
[PROF 09:07:08]  42 frames   45.32 ms/frame  ->  22.1 FPS
   capture          12.02 ms   26.5%
   track             8.32 ms   18.4%
   ctrl+mav          0.92 ms    2.0%
   hud               8.68 ms   19.2%
   display          15.39 ms   34.0%
     detect          7.74 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.49 ms  (sub)
     hud:setup       0.16 ms  (sub)
     hud:ladder      0.27 ms  (sub)
     hud:warp        4.04 ms  (sub)
     hud:arc         0.12 ms  (sub)
     hud:blend       1.74 ms  (sub)
     hud:yaw         0.71 ms  (sub)
     hud:cross       0.10 ms  (sub)
     disp:record     5.54 ms  (sub)
     disp:imshow     1.58 ms  (sub)
     disp:waitkey    8.18 ms  (sub)
[PROF 09:07:10]  46 frames   39.82 ms/frame  ->  25.1 FPS
   capture           9.26 ms   23.3%
   track             8.65 ms   21.7%
   ctrl+mav          2.95 ms    7.4%
   hud               8.92 ms   22.4%
   display          10.03 ms   25.2%
     detect          7.95 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.58 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        4.30 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.78 ms  (sub)
     hud:yaw         0.67 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     2.16 ms  (sub)
     disp:imshow     0.97 ms  (sub)
     disp:waitkey    6.84 ms  (sub)
[PROF 09:07:12]  50 frames   32.03 ms/frame  ->  31.2 FPS
   capture           8.66 ms   27.1%
   track             8.11 ms   25.3%
   ctrl+mav          0.67 ms    2.1%
   hud               8.36 ms   26.1%
   display           6.22 ms   19.4%
     detect          7.49 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.57 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.71 ms  (sub)
     hud:arc         0.12 ms  (sub)
     hud:blend       1.78 ms  (sub)
     hud:yaw         0.68 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.71 ms  (sub)
     disp:waitkey    5.46 ms  (sub)
[PROF 09:07:14]  54 frames   32.31 ms/frame  ->  30.9 FPS
   capture           8.27 ms   25.6%
   track             8.04 ms   24.9%
   ctrl+mav          0.66 ms    2.0%
   hud               8.84 ms   27.3%
   display           6.50 ms   20.1%
     detect          7.40 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.66 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        4.09 ms  (sub)
     hud:arc         0.11 ms  (sub)
     hud:blend       1.73 ms  (sub)
     hud:yaw         0.72 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.74 ms  (sub)
     disp:waitkey    5.71 ms  (sub)
[PROF 09:07:16]  53 frames   31.74 ms/frame  ->  31.5 FPS
   capture           8.22 ms   25.9%
   track             7.92 ms   24.9%
   ctrl+mav          0.69 ms    2.2%
   hud               8.65 ms   27.3%
   display           6.27 ms   19.7%
     detect          7.33 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.54 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.20 ms  (sub)
     hud:warp        4.06 ms  (sub)
     hud:arc         0.12 ms  (sub)
     hud:blend       1.72 ms  (sub)
     hud:yaw         0.71 ms  (sub)
     hud:cross       0.11 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.65 ms  (sub)
     disp:waitkey    5.56 ms  (sub)
[PROF 09:07:18]  54 frames   32.05 ms/frame  ->  31.2 FPS
   capture           8.23 ms   25.7%
   track             8.11 ms   25.3%
   ctrl+mav          0.72 ms    2.3%
   hud               8.67 ms   27.1%
   display           6.32 ms   19.7%
     detect          7.49 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.50 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.22 ms  (sub)
     hud:warp        3.97 ms  (sub)
     hud:arc         0.11 ms  (sub)
     hud:blend       1.82 ms  (sub)
     hud:yaw         0.72 ms  (sub)
     hud:cross       0.13 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.68 ms  (sub)
     disp:waitkey    5.58 ms  (sub)
[PROF 09:07:20]  53 frames   31.02 ms/frame  ->  32.2 FPS
   capture           8.18 ms   26.4%
   track             7.94 ms   25.6%
   ctrl+mav          0.63 ms    2.0%
   hud               8.20 ms   26.4%
   display           6.06 ms   19.5%
     detect          7.27 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.58 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.19 ms  (sub)
     hud:warp        3.55 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.77 ms  (sub)
     hud:yaw         0.73 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.68 ms  (sub)
     disp:waitkey    5.32 ms  (sub)
[PROF 09:07:22]  54 frames   32.19 ms/frame  ->  31.1 FPS
   capture           8.49 ms   26.4%
   track             7.87 ms   24.4%
   ctrl+mav          0.68 ms    2.1%
   hud               8.59 ms   26.7%
   display           6.56 ms   20.4%
     detect          7.24 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.62 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.24 ms  (sub)
     hud:warp        3.78 ms  (sub)
     hud:arc         0.11 ms  (sub)
     hud:blend       1.81 ms  (sub)
     hud:yaw         0.75 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.70 ms  (sub)
     disp:waitkey    5.74 ms  (sub)
[PROF 09:07:24]  58 frames   32.30 ms/frame  ->  31.0 FPS
   capture           8.70 ms   26.9%
   track             7.65 ms   23.7%
   ctrl+mav          0.73 ms    2.3%
   hud               8.65 ms   26.8%
   display           6.57 ms   20.3%
     detect          7.07 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.62 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.20 ms  (sub)
     hud:warp        3.77 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.83 ms  (sub)
     hud:yaw         0.84 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.02 ms  (sub)
     disp:imshow     0.69 ms  (sub)
     disp:waitkey    5.81 ms  (sub)
[PROF 09:07:26]  51 frames   31.42 ms/frame  ->  31.8 FPS
   capture           8.35 ms   26.6%
   track             7.64 ms   24.3%
   ctrl+mav          0.63 ms    2.0%
   hud               8.59 ms   27.3%
   display           6.21 ms   19.8%
     detect          7.07 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.55 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        3.97 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.78 ms  (sub)
     hud:yaw         0.69 ms  (sub)
     hud:cross       0.10 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.70 ms  (sub)
     disp:waitkey    5.45 ms  (sub)
[PROF 09:07:28]  52 frames   31.86 ms/frame  ->  31.4 FPS
   capture           7.70 ms   24.2%
   track             8.33 ms   26.2%
   ctrl+mav          0.63 ms    2.0%
   hud               9.06 ms   28.4%
   display           6.14 ms   19.3%
     detect          7.73 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.53 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.24 ms  (sub)
     hud:warp        4.27 ms  (sub)
     hud:arc         0.11 ms  (sub)
     hud:blend       1.87 ms  (sub)
     hud:yaw         0.72 ms  (sub)
     hud:cross       0.11 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.64 ms  (sub)
     disp:waitkey    5.43 ms  (sub)
[PROF 09:07:30]  51 frames   34.34 ms/frame  ->  29.1 FPS
   capture           8.58 ms   25.0%
   track             8.07 ms   23.5%
   ctrl+mav          0.75 ms    2.2%
   hud               8.76 ms   25.5%
   display           8.18 ms   23.8%
     detect          7.47 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.58 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.20 ms  (sub)
     hud:warp        4.05 ms  (sub)
     hud:arc         0.13 ms  (sub)
     hud:blend       1.81 ms  (sub)
     hud:yaw         0.71 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.67 ms  (sub)
     disp:waitkey    7.46 ms  (sub)
[PROF 09:07:32]  54 frames   31.94 ms/frame  ->  31.3 FPS
   capture           8.58 ms   26.9%
   track             7.83 ms   24.5%
   ctrl+mav          0.68 ms    2.1%
   hud               8.61 ms   26.9%
   display           6.24 ms   19.5%
     detect          7.26 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.60 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.24 ms  (sub)
     hud:warp        3.95 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.74 ms  (sub)
     hud:yaw         0.69 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.71 ms  (sub)
     disp:waitkey    5.48 ms  (sub)
[PROF 09:07:34]  52 frames   31.64 ms/frame  ->  31.6 FPS
   capture           8.40 ms   26.5%
   track             7.58 ms   24.0%
   ctrl+mav          0.67 ms    2.1%
   hud               8.38 ms   26.5%
   display           6.61 ms   20.9%
     detect          6.93 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.59 ms  (sub)
     hud:setup       0.13 ms  (sub)
     hud:ladder      0.19 ms  (sub)
     hud:warp        3.75 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.78 ms  (sub)
     hud:yaw         0.69 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.73 ms  (sub)
     disp:waitkey    5.82 ms  (sub)
[PROF 09:07:36]  51 frames   31.68 ms/frame  ->  31.6 FPS
   capture           8.57 ms   27.1%
   track             7.75 ms   24.5%
   ctrl+mav          0.63 ms    2.0%
   hud               8.42 ms   26.6%
   display           6.31 ms   19.9%
     detect          7.15 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.56 ms  (sub)
     hud:setup       0.12 ms  (sub)
     hud:ladder      0.19 ms  (sub)
     hud:warp        3.80 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.83 ms  (sub)
     hud:yaw         0.67 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.64 ms  (sub)
     disp:waitkey    5.60 ms  (sub)
[PROF 09:07:38]  49 frames   32.50 ms/frame  ->  30.8 FPS
   capture           8.22 ms   25.3%
   track             7.80 ms   24.0%
   ctrl+mav          0.67 ms    2.1%
   hud               9.16 ms   28.2%
   display           6.63 ms   20.4%
     detect          7.25 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.68 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.20 ms  (sub)
     hud:warp        4.38 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.80 ms  (sub)
     hud:yaw         0.70 ms  (sub)
     hud:cross       0.09 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.69 ms  (sub)
     disp:waitkey    5.89 ms  (sub)
[PROF 09:07:40]  52 frames   32.47 ms/frame  ->  30.8 FPS
   capture           8.26 ms   25.4%
   track             7.88 ms   24.3%
   ctrl+mav          0.70 ms    2.2%
   hud               9.09 ms   28.0%
   display           6.54 ms   20.1%
     detect          7.29 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.63 ms  (sub)
     hud:setup       0.15 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        4.18 ms  (sub)
     hud:arc         0.10 ms  (sub)
     hud:blend       1.95 ms  (sub)
     hud:yaw         0.71 ms  (sub)
     hud:cross       0.10 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.82 ms  (sub)
     disp:waitkey    5.66 ms  (sub)
[PROF 09:07:42]  57 frames   31.98 ms/frame  ->  31.3 FPS
   capture           8.24 ms   25.8%
   track             7.81 ms   24.4%
   ctrl+mav          0.69 ms    2.2%
   hud               8.88 ms   27.8%
   display           6.35 ms   19.9%
     detect          7.22 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.56 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        4.14 ms  (sub)
     hud:arc         0.12 ms  (sub)
     hud:blend       1.85 ms  (sub)
     hud:yaw         0.71 ms  (sub)
     hud:cross       0.10 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.72 ms  (sub)
     disp:waitkey    5.57 ms  (sub)
[PROF 09:07:44]  51 frames   32.49 ms/frame  ->  30.8 FPS
   capture           8.89 ms   27.4%
   track             7.94 ms   24.4%
   ctrl+mav          0.72 ms    2.2%
   hud               8.66 ms   26.6%
   display           6.28 ms   19.3%
     detect          7.32 ms  (sub)
     tracker         0.00 ms  (sub)
     hud:overlay     1.60 ms  (sub)
     hud:setup       0.14 ms  (sub)
     hud:ladder      0.21 ms  (sub)
     hud:warp        3.96 ms  (sub)
     hud:arc         0.11 ms  (sub)
     hud:blend       1.75 ms  (sub)
     hud:yaw         0.73 ms  (sub)
     hud:cross       0.10 ms  (sub)
     disp:record     0.01 ms  (sub)
     disp:imshow     0.74 ms  (sub)
     disp:waitkey    5.48 ms  (sub)
